x,y,theta
8.0,5.767676767676768,35.79008047426354
8.0,5.787878787878788,35.88516844816483
8.0,5.808080808080808,35.98002862614955
8.0,5.828282828282829,36.07466130763817
8.0,5.848484848484849,36.16906679558162
8.0,5.8686868686868685,36.26324539641226
8.0,5.888888888888889,36.35719741999547
8.0,5.909090909090909,36.45092317958131
8.0,5.929292929292929,36.54442299175658
8.0,5.94949494949495,36.63769717639717
8.0,5.96969696969697,36.730746056620674
8.0,5.98989898989899,36.82356995873937
8.0,6.01010101010101,36.916169212213426
8.0,6.03030303030303,37.00854414960449
8.0,6.05050505050505,37.10069510652954
8.0,6.070707070707071,37.19262242161508
8.0,6.090909090909091,37.28432643645153
8.0,6.111111111111111,37.375807495548166
8.0,6.1313131313131315,37.467065946288095
8.0,6.151515151515151,37.55810213888372
8.0,6.171717171717171,37.64891642633247
8.0,6.191919191919192,37.739509164372855
8.0,6.212121212121212,37.82988071144078
8.0,6.232323232323233,37.92003142862627
8.0,6.252525252525253,38.00996167963041
8.0,6.272727272727273,38.09967183072271
8.0,6.292929292929293,38.18916225069865
8.0,6.313131313131313,38.27843331083771
8.0,6.333333333333334,38.36748538486154
8.0,6.353535353535354,38.45631884889259
8.0,6.373737373737374,38.544934081413
8.0,6.3939393939393945,38.633331463223776
8.0,6.414141414141414,38.72151137740436
8.0,6.434343434343434,38.80947420927246
8.0,6.454545454545455,38.89722034634422
8.0,6.474747474747475,38.98475017829469
8.0,6.494949494949495,39.07206409691865
8.0,6.515151515151516,39.159162496091724
8.0,6.5353535353535355,39.246045771731815
8.0,6.555555555555555,39.33271432176087
8.0,6.575757575757576,39.419168546066935
8.0,6.595959595959596,39.50540884646656
8.0,6.616161616161616,39.5914356266675
8.0,6.636363636363637,39.677249292231764
8.0,6.656565656565657,39.7628502505389
8.0,6.6767676767676765,39.84823891074969
8.0,6.696969696969697,39.933415683770114
8.0,6.717171717171717,40.018380982215604
8.0,6.737373737373737,40.1031352203757
8.0,6.757575757575758,40.18767881417887
8.0,6.777777777777778,40.2720121811578
8.0,6.7979797979797985,40.35613574041491
8.0,6.818181818181818,40.440049912588165
8.0,6.838383838383838,40.52375511981727
8.0,6.858585858585859,40.60725178571009
8.0,6.878787878787879,40.690540335309436
8.0,6.8989898989899,40.77362119506014
8.0,6.91919191919192,40.856494792776424
8.0,6.9393939393939394,40.9391615576096
8.0,6.95959595959596,41.02162192001605
8.0,6.97979797979798,41.1038763117255
8.0,7.0,41.18592516570965
8.5,7.0,39.472459848343824
8.52020202020202,7.0,39.405730189170775
8.54040404040404,7.0,39.33918918454592
8.56060606060606,7.0,39.27283621430342
8.580808080808081,7.0,39.20667065975997
8.6010101010101,7.0,39.140691903722846
8.621212121212121,7.0,39.0748993304976
8.641414141414142,7.0,39.00929232589575
8.66161616161616,7.0,38.94387027724204
8.681818181818182,7.0,38.878632573381665
8.702020202020202,7.0,38.813578604687194
8.722222222222221,7.0,38.74870776306538
8.742424242424242,7.0,38.68401944196367
8.762626262626263,7.0,38.61951303637664
8.782828282828284,7.0,38.55518794285217
8.803030303030303,7.0,38.491043559497435
8.823232323232324,7.0,38.427079285984696
8.843434343434344,7.0,38.36329452355701
8.863636363636363,7.0,38.29968867503363
8.883838383838384,7.0,38.236261144815266
8.904040404040405,7.0,38.17301133888927
8.924242424242424,7.0,38.109938664834495
8.944444444444445,7.0,38.04704253182609
8.964646464646465,7.0,37.984322350640085
8.984848484848484,7.0,37.92177753365786
9.005050505050505,7.0,37.85940749487034
9.025252525252526,7.0,37.797211649882186
9.045454545454545,7.0,37.735189415915706
9.065656565656566,7.0,37.673340211814626
9.085858585858587,7.0,37.611663458047765
9.106060606060606,7.0,37.55015857671256
9.126262626262626,7.0,37.488824991538316
9.146464646464647,7.0,37.42766212788949
9.166666666666666,7.0,37.3666694127687
9.186868686868687,7.0,37.305846274819615
9.207070707070708,7.0,37.245192144329756
9.227272727272727,7.0,37.18470645323313
9.247474747474747,7.0,37.12438863511268
9.267676767676768,7.0,37.06423812520268
9.287878787878787,7.0,37.00425436039097
9.308080808080808,7.0,36.944436779221
9.328282828282829,7.0,36.88478482189383
9.348484848484848,7.0,36.82529793027
9.368686868686869,7.0,36.76597554787118
9.38888888888889,7.0,36.7068171198818
9.40909090909091,7.0,36.64782209315056
9.429292929292929,7.0,36.58898991619171
9.44949494949495,7.0,36.530320039186314
9.469696969696969,7.0,36.47181191398342
9.48989898989899,7.0,36.413464994100984
9.51010101010101,7.0,36.355278734726845
9.530303030303031,7.0,36.297252592719445
9.55050505050505,7.0,36.23938602660857
9.570707070707071,7.0,36.18167849659587
9.590909090909092,7.0,36.12412946455537
9.61111111111111,7.0,36.06673839403377
9.631313131313131,7.0,36.0095047502508
9.651515151515152,7.0,35.952428000099296
9.671717171717171,7.0,35.89550761214532
9.691919191919192,7.0,35.838743056628104
9.712121212121213,7.0,35.782133805459935
9.732323232323232,7.0,35.725679332225916
9.752525252525253,7.0,35.669379112183684
9.772727272727273,7.0,35.61323262226298
9.792929292929292,7.0,35.55723934106516
9.813131313131313,7.0,35.501398748862655
9.833333333333334,7.0,35.445710327598235
9.853535353535353,7.0,35.39017356088434
9.873737373737374,7.0,35.334787934002186
9.893939393939394,7.0,35.27955293390088
9.914141414141415,7.0,35.224468049196425
9.934343434343434,7.0,35.16953277017064
9.954545454545455,7.0,35.114746588770025
9.974747474747474,7.0,35.060108998604505
9.994949494949495,7.0,35.00561949494616
10.015151515151516,7.0,34.951277574727825
10.035353535353536,7.0,34.89708273654169
10.055555555555555,7.0,34.84303448063771
10.075757575757576,7.0,34.78913230892208
10.095959595959595,7.0,34.73537572495556
10.116161616161616,7.0,34.681764233951725
10.136363636363637,7.0,34.62829734277524
10.156565656565657,7.0,34.574974559939946
10.176767676767676,7.0,34.52179539560697
10.196969696969697,7.0,34.468759361582734
10.217171717171718,7.0,34.41586597131694
10.237373737373737,7.0,34.36311473990046
10.257575757575758,7.0,34.310505184063146
10.277777777777779,7.0,34.25803682217165
10.297979797979798,7.0,34.205709174227145
10.318181818181818,7.0,34.15352176186299
10.33838383838384,7.0,34.10147410834234
10.358585858585858,7.0,34.04956573855572
10.378787878787879,7.0,33.997796179018536
10.3989898989899,7.0,33.94616495786852
10.419191919191919,7.0,33.894671604863156
10.43939393939394,7.0,33.84331565137703
10.45959595959596,7.0,33.79209663039916
10.47979797979798,7.0,33.74101407653021
10.5,7.0,33.690067525979785
9.5,5.0,27.758540601060023
9.5,5.02020202020202,27.85386832769611
9.5,5.040404040404041,27.9490287219396
9.5,5.0606060606060606,28.04402170038101
9.5,5.08080808080808,28.138847183585543
9.5,5.101010101010101,28.233505096068555
9.5,5.121212121212121,28.32799536627087
9.5,5.141414141414142,28.42231792653411
9.5,5.161616161616162,28.516472713075927
9.5,5.181818181818182,28.610459665965216
9.5,5.202020202020202,28.704278729097247
9.5,5.222222222222222,28.79792985016876
9.5,5.242424242424242,28.891412980653055
9.5,5.262626262626263,28.98472807577497
9.5,5.282828282828283,29.077875094485915
9.5,5.303030303030303,29.17085399943877
9.5,5.3232323232323235,29.263664756962868
9.5,5.343434343434343,29.356307337038814
9.5,5.363636363636363,29.448781713273423
9.5,5.383838383838384,29.54108786287453
9.5,5.404040404040404,29.633225766625817
9.5,5.424242424242424,29.72519540886165
9.5,5.444444444444445,29.81699677744187
9.5,5.4646464646464645,29.908629863726553
9.5,5.484848484848484,30.00009466255083
9.5,5.505050505050505,30.09139117219966
9.5,5.525252525252525,30.182519394382563
9.5,5.545454545454546,30.273479334208446
9.5,5.565656565656566,30.364271000160343
9.5,5.585858585858586,30.454894404070206
9.5,5.606060606060606,30.54534956109372
9.5,5.626262626262626,30.63563648968503
9.5,5.646464646464646,30.72575521157165
9.5,5.666666666666667,30.815705751729194
9.5,5.686868686868687,30.905488138356286
9.5,5.707070707070708,30.9951024028494
9.5,5.7272727272727275,31.084548579777735
9.5,5.747474747474747,31.17382670685813
9.5,5.767676767676768,31.262936824930005
9.5,5.787878787878788,31.35187897793032
9.5,5.808080808080808,31.440653212868547
9.5,5.828282828282829,31.529259579801753
9.5,5.848484848484849,31.617698131809597
9.5,5.8686868686868685,31.70596892496944
9.5,5.888888888888889,31.794072018331537
9.5,5.909090909090909,31.882007473894134
9.5,5.929292929292929,31.969775356578758
9.5,5.94949494949495,32.05737573420543
9.5,5.96969696969697,32.144808677468006
9.5,5.98989898989899,32.23207425990953
9.5,6.01010101010101,32.319172557897666
9.5,6.03030303030303,32.40610365060008
9.5,6.05050505050505,32.49286761996007
9.5,6.070707070707071,32.579464550672085
9.5,6.090909090909091,32.6658945301573
9.5,6.111111111111111,32.75215764853942
9.5,6.1313131313131315,32.838253998620345
9.5,6.151515151515151,32.924183675855986
9.5,6.171717171717171,33.00994677833218
9.5,6.191919191919192,33.095543406740624
9.5,6.212121212121212,33.18097366435484
9.5,6.232323232323233,33.26623765700631
9.5,6.252525252525253,33.35133549306058
9.5,6.272727272727273,33.436267283393505
9.5,6.292929292929293,33.52103314136752
9.5,6.313131313131313,33.60563318280801
9.5,6.333333333333334,33.69006752597979
9.5,6.353535353535354,33.77433629156355
9.5,6.373737373737374,33.85843960263251
9.5,6.3939393939393945,33.94237758462908
9.5,6.414141414141414,34.02615036534159
9.5,6.434343434343434,34.10975807488119
9.5,6.454545454545455,34.1932008456587
9.5,6.474747474747475,34.27647881236167
9.5,6.494949494949495,34.35959211193143
9.5,6.515151515151516,34.44254088354031
9.5,6.5353535353535355,34.525325268568885
9.5,6.555555555555555,34.6079454105833
9.5,6.575757575757576,34.69040145531279
9.5,6.595959595959596,34.77269355062712
9.5,6.616161616161616,34.854821846514284
9.5,6.636363636363637,34.936786495058215
9.5,6.656565656565657,35.01858765041654
9.5,6.6767676767676765,35.10022546879858
9.5,6.696969696969697,35.18170010844325
9.5,6.717171717171717,35.26301172959725
9.5,6.737373737373737,35.34416049449322
9.5,6.757575757575758,35.425146567328
9.5,6.777777777777778,35.5059701142411
9.5,6.7979797979797985,35.58663130329313
9.5,6.818181818181818,35.6671303044444
9.5,6.838383838383838,35.74746728953365
9.5,6.858585858585859,35.82764243225681
9.5,6.878787878787879,35.907655908145884
9.5,6.8989898989899,35.98750789454801
9.5,6.91919191919192,36.067198570604496
9.5,6.9393939393939394,36.14672811723007
9.5,6.95959595959596,36.22609671709216
9.5,6.97979797979798,36.30530455459036
9.5,7.0,36.384351815835885
11.0,5.0,24.443954780416536
11.0,5.02020202020202,24.531102607935217
11.0,5.040404040404041,24.618129613419782
11.0,5.0606060606060606,24.705035647237164
11.0,5.08080808080808,24.791820562396534
11.0,5.101010101010101,24.8784842145395
11.0,5.121212121212121,24.96502646193025
11.0,5.141414141414142,25.051447165445637
11.0,5.161616161616162,25.13774618856514
11.0,5.181818181818182,25.223923397360803
11.0,5.202020202020202,25.309978660487072
11.0,5.222222222222222,25.395911849170574
11.0,5.242424242424242,25.481722837199804
11.0,5.262626262626263,25.567411500914783
11.0,5.282828282828283,25.65297771919662
11.0,5.303030303030303,25.738421373457015
11.0,5.3232323232323235,25.823742347627697
11.0,5.343434343434343,25.908940528149806
11.0,5.363636363636363,25.99401580396322
11.0,5.383838383838384,26.078968066495797
11.0,5.404040404040404,26.163797209652586
11.0,5.424242424242424,26.24850312980498
11.0,5.444444444444445,26.33308572577979
11.0,5.4646464646464645,26.41754489884826
11.0,5.484848484848484,26.50188055271511
11.0,5.505050505050505,26.586092593507416
11.0,5.525252525252525,26.67018092976349
11.0,5.545454545454546,26.754145472421747
11.0,5.565656565656566,26.837986134809473
11.0,5.585858585858586,26.921702832631542
11.0,5.606060606060606,27.005295483959156
11.0,5.626262626262626,27.08876400921845
11.0,5.646464646464646,27.17210833117914
11.0,5.666666666666667,27.25532837494307
11.0,5.686868686868687,27.33842406793274
11.0,5.707070707070708,27.42139533987982
11.0,5.7272727272727275,27.504242122813572
11.0,5.747474747474747,27.586964351049293
11.0,5.767676767676768,27.66956196117669
11.0,5.787878787878788,27.752034892048233
11.0,5.808080808080808,27.834383084767474
11.0,5.828282828282829,27.916606482677338
11.0,5.848484848484849,27.998705031348365
11.0,5.8686868686868685,28.08067867856697
11.0,5.888888888888889,28.162527374323613
11.0,5.909090909090909,28.244251070801017
11.0,5.929292929292929,28.32584972236227
11.0,5.94949494949495,28.407323285539007
11.0,5.96969696969697,28.48867171901946
11.0,5.98989898989899,28.569894983636594
11.0,6.01010101010101,28.650993042356134
11.0,6.03030303030303,28.73196586026464
11.0,6.05050505050505,28.812813404557517
11.0,6.070707070707071,28.893535644527013
11.0,6.090909090909091,28.97413255155024
11.0,6.111111111111111,29.054604099077146
11.0,6.1313131313131315,29.134950262618464
11.0,6.151515151515151,29.215171019733692
11.0,6.171717171717171,29.295266350019
11.0,6.191919191919192,29.375236235095205
11.0,6.212121212121212,29.455080658595637
11.0,6.232323232323233,29.53479960615412
11.0,6.252525252525253,29.614393065392804
11.0,6.272727272727273,29.69386102591013
11.0,6.292929292929293,29.77320347926867
11.0,6.313131313131313,29.852420418983034
11.0,6.333333333333334,29.931511840507792
11.0,6.353535353535354,30.010477741225287
11.0,6.373737373737374,30.089318120433568
11.0,6.3939393939393945,30.168032979334253
11.0,6.414141414141414,30.24662232102039
11.0,6.434343434343434,30.325086150464383
11.0,6.454545454545455,30.403424474505826
11.0,6.474747474747475,30.481637301839427
11.0,6.494949494949495,30.55972464300286
11.0,6.515151515151516,30.6376865103647
11.0,6.5353535353535355,30.71552291811228
11.0,6.555555555555555,30.793233882239633
11.0,6.575757575757576,30.87081942053539
11.0,6.595959595959596,30.948279552570682
11.0,6.616161616161616,31.02561429968711
11.0,6.636363636363637,31.102823684984642
11.0,6.656565656565657,31.17990773330959
11.0,6.6767676767676765,31.256866471242574
11.0,6.696969696969697,31.33369992708646
11.0,6.717171717171717,31.41040813085437
11.0,6.737373737373737,31.486991114257705
11.0,6.757575757575758,31.563448910694103
11.0,6.777777777777778,31.639781555235515
11.0,6.7979797979797985,31.715989084616226
11.0,6.818181818181818,31.7920715372209
11.0,6.838383838383838,31.8680289530727
11.0,6.858585858585859,31.943861373821353
11.0,6.878787878787879,32.019568842731275
11.0,6.8989898989899,32.095151404669686
11.0,6.91919191919192,32.1706091060948
11.0,6.9393939393939394,32.24594199504395
11.0,6.95959595959596,32.32115012112182
11.0,6.97979797979798,32.396233535488655
11.0,7.0,32.47119229084849
12.0,5.0,22.61986494804043
11.98989898989899,5.02020202020202,22.719188036180253
11.97979797979798,5.040404040404041,22.81853427867599
11.969696969696969,5.0606060606060606,22.91790308605586
11.95959595959596,5.08080808080808,23.017293868037317
11.94949494949495,5.101010101010101,23.11670603354774
11.93939393939394,5.121212121212121,23.21613899074513
11.929292929292929,5.141414141414142,23.315592147038966
11.919191919191919,5.161616161616162,23.415064909111077
11.90909090909091,5.181818181818182,23.51455668293658
11.8989898989899,5.202020202020202,23.614066873804923
11.88888888888889,5.222222222222222,23.713594886340914
11.878787878787879,5.242424242424242,23.81314012452589
11.868686868686869,5.262626262626263,23.9127019917189
11.858585858585858,5.282828282828283,24.012279890677934
11.848484848484848,5.303030303030303,24.11187322358125
11.838383838383837,5.3232323232323235,24.211481392048714
11.828282828282829,5.343434343434343,24.311103797163195
11.818181818181818,5.363636363636363,24.41073983949205
11.808080808080808,5.383838383838384,24.510388919108586
11.797979797979798,5.404040404040404,24.610050435613616
11.787878787878789,5.424242424242424,24.709723788157053
11.777777777777779,5.444444444444445,24.809408375459544
11.767676767676768,5.4646464646464645,24.9091035958341
11.757575757575758,5.484848484848484,25.00880884720785
11.747474747474747,5.505050505050505,25.10852352714373
11.737373737373737,5.525252525252525,25.208247032862293
11.727272727272727,5.545454545454546,25.30797876126348
11.717171717171716,5.565656565656566,25.407718108948476
11.707070707070708,5.585858585858586,25.507464472241548
11.696969696969697,5.606060606060606,25.60721724721195
11.686868686868687,5.626262626262626,25.706975829695807
11.676767676767676,5.646464646464646,25.80673961531805
11.666666666666666,5.666666666666667,25.90650799951439
11.656565656565657,5.686868686868687,26.006280377553217
11.646464646464647,5.707070707070708,26.106056144557662
11.636363636363637,5.7272727272727275,26.20583469552751
11.626262626262626,5.747474747474747,26.305615425361278
11.616161616161616,5.767676767676768,26.405397728878164
11.606060606060606,5.787878787878788,26.505181000840096
11.595959595959595,5.808080808080808,26.604964635973776
11.585858585858585,5.828282828282829,26.70474802899266
11.575757575757576,5.848484848484849,26.80453057461904
11.565656565656566,5.8686868686868685,26.904311667606045
11.555555555555555,5.888888888888889,27.004090702759658
11.545454545454545,5.909090909090909,27.103867074960753
11.535353535353536,5.929292929292929,27.20364017918712
11.525252525252526,5.94949494949495,27.30340941053544
11.515151515151516,5.96969696969697,27.40317416424332
11.505050505050505,5.98989898989899,27.502933835711236
11.494949494949495,6.01010101010101,27.602687820524515
11.484848484848484,6.03030303030303,27.702435514475287
11.474747474747474,6.05050505050505,27.802176313584436
11.464646464646464,6.070707070707071,27.90190961412347
11.454545454545455,6.090909090909091,28.00163481263643
11.444444444444445,6.111111111111111,28.101351305961774
11.434343434343434,6.1313131313131315,28.201058491254184
11.424242424242424,6.151515151515151,28.300755766006375
11.414141414141415,6.171717171717171,28.400442528070897
11.404040404040405,6.191919191919192,28.500118175681855
11.393939393939394,6.212121212121212,28.599782107476617
11.383838383838384,6.232323232323233,28.69943372251753
11.373737373737374,6.252525252525253,28.799072420313486
11.363636363636363,6.272727272727273,28.898697600841576
11.353535353535353,6.292929292929293,28.998308664568622
11.343434343434343,6.313131313131313,29.09790501247267
11.333333333333332,6.333333333333334,29.19748604606448
11.323232323232324,6.353535353535354,29.297051167408906
11.313131313131313,6.373737373737374,29.396599779146303
11.303030303030303,6.3939393939393945,29.496131284513808
11.292929292929292,6.414141414141414,29.59564508736659
11.282828282828284,6.434343434343434,29.695140592199078
11.272727272727273,6.454545454545455,29.794617204166105
11.262626262626263,6.474747474747475,29.894074329103965
11.252525252525253,6.494949494949495,29.993511373551474
11.242424242424242,6.515151515151516,30.092927744770897
11.232323232323232,6.5353535353535355,30.192322850768882
11.222222222222221,6.555555555555555,30.291696100317257
11.212121212121211,6.575757575757576,30.391046902973798
11.202020202020202,6.595959595959596,30.490374669102934
11.191919191919192,6.616161616161616,30.589678809896366
11.181818181818182,6.636363636363637,30.68895873739359
